ctrl	ctrl	ctrl	bcl6	bcl6	bcl6
100134108_1	12.0267589717027	11.7758470422322	11.6884153427877	11.778524741989	11.8826659926833	11.8882137674981
100134934_1	8.09895338892299	7.72416698455123	7.89202483767417	7.76453218869004	7.87575501124812	7.85991722101059
100137047_1	5.98173026937824	6.83850961242983	5.62798741038841	5.80148836724813	6.80759585669078	6.18469479705368
100137049_1	8.67268165392313	8.82077264701485	8.39849575157199	8.81513598999303	8.70177091107837	8.87219649088619
100137049_2	8.15695796198298	8.05051854631592	8.05648303381922	7.93222679624644	7.55301173455625	7.81581788906448
10014_1	8.96796648842542	8.86077595673758	8.86872622608743	9.02257921543482	9.13977729226636	8.8069780683127
100141515_1	0.91359574330283	4.73707468431649	2.81684956028502	1.89610878235714	2.65886338203039	4.18558808447873
10015_1	8.79942920906524	8.8864974115287	8.8818906484184	8.67898613946934	8.82553288586271	8.86621706147738
10015_2	11.7395882393185	11.7732076859741	11.7873283064457	11.7644772584472	11.7901642062133	11.631645902301
10016_1	10.7505920215465	10.6723678994185	10.6919458786365	10.8027097686981	10.9458700429618	10.7545954586319
100170841_1	6.35923900046509	6.20456809911902	6.13486649400759	6.0123600955205	5.96621726514355	6.23246738761372
10017_1	-0.494523785598765	-0.275089817025844	-1.46801219940864	0.911725358894617	-0.786108578686986	-0.511130836591643
10018_1	9.01093547350732	9.081073365686	9.1031621958373	9.05380372909687	9.02371181210701	9.09209185642004
10018_2	9.21317544413682	9.3703943526144	9.5212005343661	9.50583416830262	9.23378501710263	9.20410263029594
100188893_1	12.4614741821391	12.4232741973309	12.4827560450227	12.646715990447	12.5368467837237	12.6276027751131
10019_1	9.28756031120084	9.25350360062706	9.26454063791403	9.27657660491038	9.35622043404324	9.18110542097002
10020_1	9.10560081097359	9.110667022676	9.13617397922988	9.05298881124764	9.13645314512251	9.00068578200531
10023_1	8.69243728627672	8.52426311547395	8.52729693129762	8.33095917155038	8.70484039812079	8.57940609667645
10024_1	10.5184738489923	10.2165214275439	10.3819531307003	10.2899191762836	10.1332080251914	10.3673302532761
10025_1	8.72179369040375	8.89966162476862	8.71756457625865	8.91436150787849	8.81270608559283	8.904303747963
10026_1	7.91455770472767	8.09658227447968	7.73958946077176	8.09097405112142	8.07170180363583	8.14276864389803
100271849_1	9.68752244136097	9.62316755305289	9.83932307054438	9.71626240246081	9.9291654201795	9.69532549235177
100272147_1	10.0981337007416	10.0264328682562	10.1040935792406	9.876592341491	9.89173204883219	9.79651513812146
100287081_1	7.4810507519038	7.58634421145454	8.04284163937697	8.04953921934619	7.97997572781741	7.63286787757167
100287171_1	10.0239161840443	10.0592839147426	9.98190508068461	10.0978807822557	10.1541399148918	10.0875257325086
100287428_1	8.56487582866714	8.55199597806386	9.02687887982211	8.19115566334697	8.32666800190037	7.9204333436273
100287552_1	8.88493114469398	8.85128130178762	8.90115591104544	9.04353098604332	9.02265039011056	9.19932591460899
100287932_1	9.88478793833137	9.91690268273936	9.93337173551194	9.99487530007878	9.97667638061553	9.90439906968553
100288109_1	4.26683873292559	6.24874710635374	5.04813283458182	6.12011228573966	6.32972056859568	6.14611980973507
100288315_1	9.98503505826193	10.0182400573288	9.5346858262568	9.63351402720603	9.98224752153582	9.52187594869819
100288418_1	14.7973322273271	14.8862511602288	14.8890677910493	14.8152260133301	15.0425216077053	14.8206057921754
100288583_1	9.48526024501829	9.47148331295438	9.27006696729108	8.64808217457074	9.36155877568415	8.95385631413891
100288745_1	8.04488860059136	8.05566838790054	7.41981089888758	6.96651665140186	6.45328009963258	5.9814504059261
100289635_1	6.86201471429819	7.36640992980463	6.92820569228346	7.06847382098833	7.1140785413617	7.50662314119133
100289760_1	3.7043318246417	1.59189216587466	3.85145409095012	1.25264973567279	3.38361322171156	1.6359337095167
100289830_1	6.08990154223036	7.93676683450406	8.09072711819194	7.4528684358429	8.62386058916534	7.81562943289426
100289949_1	7.1867519923595	6.85815412028482	6.68006503160897	7.02264081882859	6.8105627256127	7.09175281430341
100290006_1	3.28126983985264	1.93575879698656	2.59578381950691	5.7772519101676	2.22791922449647	1.43685509807637
100290027_1	8.10431969799146	7.73121345891337	8.08978733117029	7.5066752680454	7.64781272482115	7.94616604952585
100290062_1	6.73653718974648	7.81485996247805	8.08350679850942	6.94022953674668	7.90043929603344	8.1373993547372
100290481_1	13.040333814571	13.1077275678159	13.1867026653184	13.076126693677	13.1409094945772	13.0362814252194
100290481_2	8.85045970816802	9.06007666506415	8.92906201253506	9.05867880073689	8.91725919462814	8.84115473068289
100290663_1	9.04610218887765	9.34659887012191	8.73558931190601	9.15836582120369	9.25114528249124	9.02667045328128
100292051_1	1.96139727556098	2.39374648907113	0.512885960882006	0.0209808908574713	4.47193890886055	0.0599413604741119
100292909_1	3.16173478211519	3.34849330618325	3.52716286359377	2.89052310695716	3.5247015770923	2.77402889717351
100292959_1	7.92117247347629	7.95858995543895	7.88901045391572	7.89982619368172	8.0163607804282	7.79179200729508
100293296_1	6.42988506106098	2.05855473809336	7.02425275663612	2.06562046234356	5.4365270327953	4.89576758991132
100293413_1	9.9381275246429	10.0299848259545	10.0462465248201	9.82231395734501	9.93855403974184	9.91983043037208
100293440_1	4.34477637545294	5.44841568004508	4.53103566857555	5.37263503527667	5.69184302891182	6.44979333902908
100293983_1	1.27908822770091	1.50182039088244	1.75005309881142	1.64310844601439	1.66697173881676	1.58139073219392
100294276_1	7.76658951967107	8.0205879882297	7.69658984770591	8.42087846716626	8.42454091199345	8.28776464618866
100294318_1	7.94428500905385	8.09145106806499	8.05179113085207	8.7855970132085	8.11347881451508	8.3479183230378
100294423_1	2.45910400250283	5.89870838380443	5.44622439029664	2.70850964705561	2.72346451074391	2.79024421001949
100294459_1	6.82361819344271	6.43665901368351	6.62639938632471	7.10202472851733	6.58684802230463	7.07959742755639
100303755_1	9.98782984577478	9.7771290621069	9.88331512273744	10.0240680019806	9.64128175549761	9.91620012588375
1003_1	4.74979025804589	4.51468873049234	4.98440489465953	-0.598778051415051	2.59837941050483	3.42771209604284
10036_1	9.82996871178726	9.83874879302082	9.86341447107516	9.84221303275715	9.80159036436477	9.77232462945202
10038_1	11.1068412747755	11.1580351375839	11.0731424388904	10.9716583448301	11.1185568674181	10.9775212070789
10039_1	6.28945466373875	6.82918268055104	6.52513294699932	6.69151253602882	6.79088241626624	6.74720145827145
10040_1	4.73410608166187	4.48055945039935	4.64021156107724	4.79955593803312	4.4094158383309	5.24378213249463
10042_1	10.7301686998875	10.7081489332501	10.7929593699027	10.7514053817453	10.7914954472856	10.592806373011
10043_1	8.12271616859874	7.80523941399344	7.84014571512884	7.78756634465321	7.6495124593171	7.80552619254846
10044_1	10.0257275062141	10.0294406011028	9.92316987693871	10.1473479051423	10.2702487033451	10.1998260355609
10045_1	6.92589695872994	7.63671965757668	7.1108966839952	6.98342240980228	7.82442791543774	7.03092177182677
10048_1	10.5853925921196	10.5135281803475	10.5190536551963	10.413398931906	10.5071170284082	10.5167259062036
10049_1	10.0453159724722	9.88772721599999	9.89376255464629	9.91450362475859	9.81026020976081	9.99028566260533
10049_2	8.34866449333293	8.89473691044286	8.59619366732926	8.80781853642462	8.7681837137731	8.81459313201054
10051_1	13.2535526442487	13.2737023480199	13.3619754896156	13.282862315385	13.268330432831	13.3027734619687
10052_1	10.0568134979542	9.97197762239625	10.1347039552198	10.2007126690351	10.1483204544252	10.1775470918782
10053_1	7.01262720682409	6.72354334824567	6.59507214256694	7.14886240610431	7.11017688773646	4.82674080533085
10054_1	13.0345458983325	12.9968251977315	12.8137653089196	12.8676441822737	12.7643872356224	13.0442892165219
10055_1	11.5573247732093	11.5939513907025	11.5345775563865	11.5726662907181	11.5716392182898	11.5530549178957
10056_1	10.2497951834903	10.2792464393386	10.0741742031852	10.3443956039348	10.3016516883895	10.2054561487434
10057_1	9.53357890534985	9.61052962531025	9.49148558536405	9.31455424654385	9.6706863756394	9.3800432781889
10058_1	7.02503625658817	7.13442457361354	6.55358122671292	6.45602994769559	6.50965827436756	5.15802904656473
10059_1	10.661457497059	10.6483774147712	10.6261247365586	10.5972973748387	10.5472348594161	10.5590083925902
10061_1	8.57595093513572	8.46126359449567	8.44797671297325	8.40434496420075	8.32700847999652	8.21548244082846
10062_1	7.70840996413928	7.66558045910198	7.65342833260701	8.07544507628086	7.92935500236814	8.13622112456938
10063_1	11.6198047813792	11.5900603020005	11.555719592006	11.4979389400351	11.4169560645198	11.4915183500794
10066_1	9.3384716137626	9.51645576610277	9.53533110755153	9.44468310931927	9.45606281690921	9.35768355880919
10067_1	9.69785234817245	9.54370949772554	9.6976757297717	9.76236062624585	9.79255328519195	9.79430485719048
10068_1	3.59550358502837	5.5161995638416	5.12259029725343	2.66823138179142	3.34908187982721	5.45134541901688
10069_1	7.72425163199254	8.42881568778999	7.2511897804659	7.62873590172285	8.10065873962235	7.89018930122098
10072_1	8.78869221031321	8.91787422559971	8.65320469706092	8.66880413466694	8.61998125660723	8.69520393648462
10073_1	10.5887219956209	10.6652093052458	10.6694654291905	10.6757597852522	10.6878739615001	10.6411907695113
10075_1	10.1525210014526	10.5545358962362	10.4865108661426	10.484930045454	10.4899200440015	10.3302508931614
10077_1	1.5253741063214	5.52085616498634	3.23059434074749	5.6076804551507	2.29232139444111	3.12999329101506
10078_1	7.59219256222518	7.55372329141911	6.64523339782741	7.21178733097857	7.34040022467189	7.68375936252421
10079_1	5.14286677827102	4.56346973475925	2.28504791263999	5.08864020044561	3.11131886551517	4.42600950009287
10081_1	10.0536323655804	10.284502071027	9.74904868888605	9.90993427133731	9.98868876791615	9.75132641630534
10082_1	5.44119172200529	5.50907846587183	5.23262922523969	4.86003904551593	5.4302238258058	5.10851120592411
10084_1	10.6975391681167	10.6797346675948	10.8183141504725	10.6616165562348	10.7204311565039	10.6902440436624
10087_1	9.27566228885391	9.22999339170965	9.31257856215692	9.16531725277105	9.17497442865628	9.16570061658773
10090_1	6.85488335013017	6.63965630392434	6.33388687816606	6.72977605221151	6.61237970161071	6.68807193907513
1009_1	4.71331888759965	2.32126132192617	1.24266306455145	2.03192942335398	2.50765092126335	1.7393196401917
10092_1	11.9706228624363	12.062732778372	12.0261173664498	11.9915441192178	11.9916650487027	11.9695286482758
10093_1	9.1329993423252	9.33760752687562	9.28636986144869	9.28265470582112	9.02831570341008	9.12420673776293
10094_1	13.3758815444542	13.4304883684814	13.3440881821786	13.4637457314696	13.510249436705	13.5281250568681
10096_1	13.0978500134731	13.1979575618286	13.2511655133541	13.1891137099304	13.2559628468836	13.129587168211
10097_1	11.9987768596996	12.1534198683224	12.1980859804909	11.9497766144428	12.0250318995804	11.9671509674792
10098_1	3.4299040514722	1.42839425675732	0.488658685216192	4.67092888486271	3.94020200138315	2.22189670471569
10099_1	8.71808388322652	8.4036189000957	8.36268674623932	8.45731932156955	8.60774183576157	8.61903117957664
10100_1	6.19616361832711	5.68220034101721	5.90360798744663	6.22536842915635	6.89653768612457	5.89413623057533
10102_1	8.16962291830118	8.21171602773872	8.02558056551807	8.31361391600334	8.3510403857546	8.34481934248217
10103_1	3.17360404559183	1.90772114410182	3.39444631877652	1.1226685076946	3.22424595950886	1.29283504551783
10105_1	10.8085987279097	10.7968391677677	10.7585365826485	10.9062033628784	10.8614303903471	10.8057898039481
10106_1	11.1583555754184	11.081345926404	11.0664396640926	11.0022635723443	10.9274487875091	11.0242511534855
10109_1	13.7379364536168	13.8005162759159	13.8941552455616	13.8051847022969	13.8338364983773	13.7660744901036
10109_2	11.776849923808	11.7059167135583	11.5140530085036	11.4578520466119	11.2822561536801	11.8237761320429
101_1	6.7024062322346	6.7956370864714	5.94350839450248	6.8505767733764	5.74871479043033	5.84288003662484
10111_1	9.65981712032289	9.74819523468299	9.75718420499737	9.86608870903763	9.88923220750567	9.604868556731
10112_1	10.9200523798511	10.7216848341724	10.8718910546785	10.6344298559626	11.0040716743565	10.9107393341603
10113_1	10.2550096729758	10.2385856782797	10.3652922068953	10.1829904947849	10.3078115775666	10.1256811871208
10114_1	6.19022054971424	6.3840217407219	6.69923009352293	6.719794016206	6.41394395784079	6.34228637801118
10116_1	8.62141161328837	8.2219169933709	8.67161087706445	8.42697202834547	8.14439610932501	8.10170197228693
10120_1	10.465753955968	10.5097256175275	10.5042649705901	10.414530172831	10.450765310167	10.3269677929253
1012_1	-0.216474989492371	0.71774585784999	0.908963675179026	2.22312003392323	1.10749996193421	0.326061649058818
10121_1	9.58765448680164	9.62262559291767	9.63179995920095	9.63892264009862	9.16727887788223	9.34308376428699
10123_1	10.161355168207	10.1821718972557	10.2012287546355	10.2754642665197	10.3158961353638	10.3422455872397
10124_1	7.8603787318017	7.78301954651841	7.86315653285053	8.08242390190181	7.62544544549911	7.9974696491769
10125_1	9.32989456307776	9.27327503942251	9.30647309306758	9.34395019607882	9.44923086588509	9.32448100035949
10127_1	9.26998478721859	9.36539395527191	9.44530786367888	9.34378313943443	9.56680869421365	9.62288444457971
10128_1	10.2009443217977	10.2647430305535	10.357208190687	10.3086422493824	10.3041260194237	10.1934444347567
10130_1	11.9268210379205	11.9090482598007	11.8659212366143	11.9621277777254	12.0420808658522	11.9474036448511
1013_1	5.19567679653849	1.97173140410848	6.39031298607395	1.78147927957015	6.6701960022865	3.58144350341993
10131_1	10.8108602170596	10.7901629102193	10.7491249534089	10.9204501065385	10.7908186493966	10.7554796090496
10133_1	5.83906967640396	5.64896617960282	5.64412009063006	4.20033719934906	5.82372620349102	4.73110198185288
10134_1	10.205846560568	10.1389160322356	10.2075561688926	10.1837165139631	10.2730974525402	10.2133165207721
10135_1	10.8993680768589	10.825317466052	10.8042070752182	10.7622443717119	10.7112045304009	10.7844485938342
10137_1	9.50118484960813	9.45503111920993	9.27531730565422	9.34931180139046	9.22081935432168	9.29218871340509
10137_2	10.9686573062772	11.0072709454885	10.8534487728458	10.9201731791656	10.855928290357	10.9288715349129
10138_1	8.20465745842915	8.60424382548466	8.62939902374166	8.50691417403067	8.57304674991962	8.61147610880138
10139_1	8.70183978233345	8.72762693583568	8.63345245397809	8.59664315593437	8.58347598779513	8.47555178739108
10140_1	9.00966393163299	9.04028038125621	9.07064356949027	8.87229129283423	8.86397903464849	9.08786981177527
10142_1	9.87172100923638	9.96398421163885	9.98831492507201	10.0156265682999	10.0460980599656	9.92849917610361
10144_1	5.32026854123238	5.8444610339543	3.36210708889371	3.53173003586836	5.46172551043186	3.16498166266247
10144_2	1.90581765781316	1.2739992284028	-0.307098553630195	4.0767264805924	0.274888223331009	-0.296824995648113
10146_1	10.8315970494041	10.9714155580068	10.6549881042186	10.8119627442586	10.7624329889476	10.8826497013871
10147_1	9.55881129887183	9.42335581602612	9.41995938700487	9.06205750183836	9.2922279479887	9.21737551629677
10148_1	1.35258492404849	4.35574670563471	5.50749238507904	1.83722711957441	1.81290843750157	1.93672986735419
10149_1	0.135505620677174	4.65862669319058	3.34313807454601	2.22290677001972	2.35009598364201	2.91541671195475
10150_1	8.04993266606045	8.25328716145427	8.03039680835383	7.93418336704853	8.19326945581926	7.98870159109341
10152_1	10.2299355409307	10.2856144872325	10.2224471840997	10.133894859066	10.1760119542755	10.2298864393952
10153_1	10.71732596428	10.7691259447638	10.6248044968722	10.6286512438547	10.8793804276734	10.8108537995705
10154_1	7.3843100200443	7.70291440139323	7.60018529220395	7.19993562436504	7.97032185627509	7.67135585659203
10155_1	11.428419666572	11.6039936715962	11.8259854433213	11.8741503102611	11.7188462954866	11.7827735148575
10157_1	3.88102595111024	1.57918909257391	4.49675546413373	0.0834337515166033	-0.805554476924893	0.481658609829731
10158_1	4.91677299466518	3.97860679430781	2.74860532148289	4.9328996237299	5.40435065349762	4.72121651841729
10159_1	10.9954117435035	11.0144738446381	11.0946959376024	11.1752564892305	11.1609659092578	11.1655718208282
10160_1	1.55156971911756	2.39950369679884	2.54432518674221	1.88578741172577	4.82106747089954	3.56203874075684
10161_1	6.50932216972861	6.93934527541471	6.59878845981032	6.18557702401763	6.72079736171471	6.4119412428018
10163_1	11.3962755249784	11.4911864626116	11.5932706388106	11.4869678883599	11.5725363984499	11.5273883536311
10163_2	7.56223755283436	7.46814189870027	7.53936637601727	7.37858378266017	7.56285187539572	7.76108671214809
10165_1	3.2955376229129	1.69173127103323	0.0353547664729952	2.39655704122715	3.20749378111582	-0.940180814473791
10166_1	10.4573842193546	10.5076740495144	10.5045658031604	10.2160695137086	10.479176722317	10.4719109178502
10169_1	14.0396640869866	14.105341212788	14.2054797281988	14.1512596899541	14.245474655533	14.1405431073045
10169_2	8.78595633785318	8.58976075040071	8.68037277764793	8.91199940715649	8.86367111707982	8.78060947425455
10170_1	5.01840065269857	4.48822609880019	4.62446511294791	4.40509004836059	5.44813935721381	4.44971378143192
1017_1	10.2194134562893	10.2133441153694	10.3384891174375	10.2406650825476	10.1663080933599	10.1042832114958
10171_1	8.67363098056055	8.4905032564309	8.74230363418368	8.85355410119294	8.75067104889406	8.63198342184546
10172_1	6.39345025586832	7.04982906109265	6.55953119882782	6.82959653519446	6.43102094776379	6.23473867108062
10174_1	7.71998532613407	7.77217470145059	7.73383337326423	7.13686469392189	7.49827813706718	7.0389979372698
10175_1	13.054795024042	12.9464147823077	12.9818129349429	12.985029859762	12.9303998586991	12.9164751037185
10179_1	11.4269563606979	11.3756444354154	11.5312103049858	11.543537580465	11.6436084941676	11.4958605909923
10180_1	10.4959760626635	10.4420638558782	10.2402237228099	10.4839650224023	10.435606989291	10.4286102400586
1018_1	8.49042479572617	8.70073264176507	8.34422994864111	8.51359579452222	8.81831771934855	8.61622847511534
10181_1	10.9212979540214	10.9062039641902	10.9941255769179	10.9393632919635	11.0225037181759	10.977468873188
10184_1	8.96860435753968	9.07484101195291	8.92659954668147	9.01452597440333	8.95363069418051	8.99445452839406
10186_1	9.35349740405876	9.43936352397532	9.3386497996857	8.99522961202331	8.93645344956699	8.89501589773815
10188_1	9.79851389504369	9.69769401557609	9.54820361404297	9.73657648086194	9.6711221420293	9.65104460661385
10189_1	10.6160107539988	10.7825765957715	10.6755385613313	10.6230426293719	10.7188655695948	10.5739517790287
10190_1	10.5130254926083	10.4578141464208	10.4068189511798	10.7262926523963	10.5251597203802	10.5840654142173
1019_1	11.8520575240977	11.8815620061297	11.9323309520585	11.8297616921969	11.7953828438086	11.7246376403884
10193_1	8.89517371111078	8.47508911934359	8.74267577365631	8.92739276508425	8.93415503205188	8.88068443227436
10194_1	9.44261653364218	9.29330383520302	9.33436630816299	9.19931523425541	9.37539132924308	9.26384451173636
10195_1	10.0452453604818	10.0787786999984	9.99612694257534	10.0068024172202	9.93191717444296	9.95267031939479
10196_1	9.87207734350864	9.80151838018273	9.60466450527514	9.77814570151489	9.69997969383234	9.7187074166672
10197_1	8.82684612517422	9.10659608252273	9.36818964254227	9.18614005339421	9.15783724675008	9.16322538472027
10198_1	10.0710273463152	9.92928037843542	9.86758179935578	9.83877622199866	9.97341875618895	10.0034134578359
10199_1	8.87856160096458	9.11872143855707	8.99744434451859	9.20561698203831	8.77704825377388	8.97320846329307
10200_1	9.98495600406943	9.9326582743737	10.0285013103746	10.2360800648002	10.1375989878904	10.0172514551944
1020_1	9.34605510039895	9.11615228850905	9.32949518601287	9.2577305931382	8.981187658813	9.01037623189325
10201_1	8.78789264119792	8.40939865015086	8.54629456225606	8.3891495736183	8.78217138803567	8.58323534536377
10202_1	2.70914259895187	3.04973877178429	3.9863117646907	2.49932897875281	2.99793817516757	3.84893917492265
10203_1	4.22579712227547	2.21774700559909	1.39495941502174	1.80798182706841	2.47464485983031	3.30254091320283
10205_1	6.25291653291866	-0.398478900192548	5.26275992839335	0.717754901681893	1.60678015899928	5.35749918526311
10206_1	8.56828478724264	8.49664318487289	8.37244660914279	8.30484312114035	8.30067184816685	8.04503472400189
10207_1	4.70963791139087	0.136604775471518	2.50181218102605	3.98237048448002	4.39911423169818	3.26809532195794
10208_1	9.55929121146597	9.51886353250174	9.53345597009904	9.47270880880263	9.56868305503093	9.4770196163785
10209_1	13.794868612614	13.7694403590656	13.9477418392004	13.7845239699895	13.8771133163788	13.8231072371683
102_1	9.02280198012763	9.09637156734804	9.18188559676611	8.88467865210373	9.02535189344476	9.05437906868847
10210_1	9.25500447810949	9.37028606934631	9.44870890040449	9.64316681061178	9.4871225729923	9.4925573414915
1021_1	9.39530028822927	9.38400534194005	9.46092032935723	8.87608761908784	9.11912561147288	9.04418934455235
10211_1	10.641801666352	10.7102878990111	10.687817450238	10.5991204227596	10.5634096482182	10.5608067937585
10212_1	13.0317604372976	13.0565177654704	13.0152477714415	13.033409057487	13.1394533087675	12.9593822590144
10213_1	11.924728277678	11.9885855312704	11.9633179524254	12.0603915822632	11.9752145838904	11.8743389347394
10216_1	2.05979769194415	3.79131032273214	2.95038797335425	4.39016052131891	4.75867826946294	-0.2663733152519
10217_1	6.55357694613834	6.8560712303288	6.49502404882988	6.49442280530163	5.52445091957641	6.7386244395358
10219_1	7.84247345390717	7.64493091664162	7.87692199469366	7.8123975913771	7.70987369605439	7.75346259814981
10220_1	8.26504175449474	8.49931220223097	8.38253491884007	8.70751304993152	8.81606079574447	8.5515614198725
1022_1	10.2542485036961	10.1564884695365	10.1300602234329	10.2245279952509	10.1905415562402	10.2401314044094
10221_1	10.4735735617892	10.4207842389331	10.5151177561362	10.3140818299107	10.7495395076562	10.4733836424305
10225_1	5.42586251133088	4.21056097943621	4.09056598459238	5.41232014073848	4.40135563821224	3.53494958137655
10226_1	12.0855035170965	12.0064865808438	12.120560474987	12.1120429726772	11.9828155148353	12.0402571032756
10227_1	6.90188672660369	7.65636294882542	6.9403285047288	7.57283366115206	7.72819845151525	7.41454159681023
10228_1	8.46849758588395	8.48125804447048	8.7178945821328	8.62341896510578	8.43054208520609	8.49398158205183
10228_2	8.04517391287212	7.90473048916085	7.79876526396315	7.75914529226947	7.9947064612445	7.96620480080056
10229_1	7.91480454045691	8.12081867215363	8.15734989001304	7.82601882046917	8.25308423917331	8.02614113025209
10231_1	2.2239242383292	3.04142966670723	4.5506221895837	4.65272544497866	5.16822692901104	4.20320272238508
10234_1	5.30601787801587	5.65411245465853	5.10208491996866	4.89105511571735	1.86101919562314	4.32734846572416
10235_1	9.97433469013321	9.94245546459147	9.86901998221077	10.204359831003	10.325150827152	10.2235137907968
