myb	myb	myb	ctrl	ctrl	ctrl
2222_1	10.2585765979752	9.95672214651834	10.0595957361711	10.2653287547472	10.2434905448201	10.3330880430157
2224_1	11.7024746438716	11.7641232915433	11.8160189192978	12.1316903544318	12.0464634425161	11.8468761454262
222642_1	8.77661541385388	7.68316941500351	8.12076390434417	8.87608414256245	8.42896183827122	8.13433106843753
222658_1	8.40290157326725	8.44551329681227	8.65235970921154	8.55898018782724	8.37943050359097	8.40193167978407
223_1	9.37525067184049	9.08131353357342	9.20786172108072	9.24012087086765	9.29227119825264	9.27918491178437
2232_1	8.58589277075493	8.74480369652946	8.63341688615543	8.92128543654587	9.11569875821282	8.81782125712413
2235_1	7.06803197963506	6.74884073883428	6.50201504220902	7.00554121251893	6.889173595808	7.39902001042983
2237_1	11.8123662766393	11.6085126508453	11.7789763163442	12.0232886711845	11.6584187197216	12.0083482379672
2239_1	3.56298894624648	3.62778069414826	1.32034546246148	3.57012951619305	4.01592387347255	2.88181951515885
224_1	8.59053142247405	8.48960465147637	8.32875976166772	8.37023497444645	8.71341480570167	8.7550665526368
2241_1	9.03476119481092	8.74969257995096	8.89866165938014	8.99666249252628	8.62108194022408	8.90170825595435
2242_1	5.11086007283577	7.18512548620654	7.07688395861218	6.91812601138408	5.75286416580347	4.91578815901919
2243_1	6.18266979040853	3.04399535499271	5.71014956143608	5.55160061002264	5.37524523772767	6.05873455419831
2247_1	4.21010421349911	2.92410582240406	5.24697682840673	4.48028749609698	4.63159968779566	5.44314329151891
2252_1	6.69502821084317	0.741592720391138	0.957773392207338	6.63760795799425	5.20669432726766	5.95193032487362
2254_1	3.4431755382741	3.64546807885965	4.12164066003543	3.59670746056315	4.38093286273729	3.04461444292535
2258_1	5.74931823662114	5.05764750696042	3.41661694129843	5.26813607581014	6.69726799150189	7.29527425867234
226_1	13.6375469452787	13.7447765647879	13.6647359181605	13.7024276373634	13.7143654333015	13.6185137278748
2260_1	7.25353837347765	4.07604347078595	5.54075683182745	4.28724872142013	6.42063212844204	4.99463156388006
2260_2	8.7695932051698	9.01086607209324	9.18096543764874	9.11380283586831	9.14613283827892	8.36038768523239
2263_1	5.47641239058648	7.04496363165172	6.74616414389626	5.72524199801279	3.90372866884551	6.26839694267137
2268_1	5.14955659304798	5.89197878572877	6.64066240201444	7.33522232458077	6.55113056693558	6.61601622049332
2271_1	11.6600623081757	11.6579115691986	11.8870393885573	12.3060488412034	12.175755231831	11.9660597769292
2272_1	8.50679814397122	9.0349552067296	8.70927469689696	8.33712628027138	7.76424907898752	8.19499784643159
2273_1	2.34080496288394	2.63304270138572	4.10301310030997	2.46485484254644	5.49685193471873	1.9019384983591
2274_1	2.69884738564366	3.55686450721673	3.10870266999286	3.43954865555183	3.09809531268672	0.842742686571296
2277_1	1.186578303568	5.59081790891138	4.56701179490099	0.0275276482459682	5.42497005171922	0.441209423632239
22794_1	11.4017758313127	11.4256894758814	11.5965651538187	11.4804586987132	11.4966501267055	11.5763760662169
22795_1	2.94071822944742	3.85803519223385	2.68731481130585	3.33994774522562	3.16276172201732	5.38152400096841
22796_1	9.32940682971969	8.91500211325315	9.16638000426568	8.48944504211352	8.71473147627812	8.84269442069426
22797_1	5.54539726903461	4.74596571186463	5.18650223123281	5.37581149788575	6.20736344423196	6.31668705355924
2280_1	11.3896886165214	11.5235567735428	11.3723580932724	11.1921371972626	11.0185184372307	11.3014655028713
22800_1	7.30045478476366	7.27400127474488	7.16244275929486	6.99726985056423	6.49270594687909	7.03416096541352
22809_1	11.0119087207929	10.9970846830819	11.042035445947	11.6727246602549	11.6283995758506	11.7907558211376
2281_1	6.54092515070938	6.77647722768871	6.25957294516176	6.08370889592242	7.38468045316445	6.86554879486304
22821_1	7.44681666980437	5.19302618540726	5.16718655256072	5.36103542688005	6.72738588731209	5.76569395993347
22822_1	2.37052225783131	4.06787419447955	2.84662672202523	4.35288674880754	2.92161640795825	5.24929572461171
22823_1	10.3163657355316	10.1901534249751	10.2271329339714	10.5745068663964	10.121774419347	10.2926607592431
22823_2	8.30378108392993	7.34657210254084	7.69695291921485	8.2872333479425	7.21634908748778	8.42453740133182
22826_1	11.1628344666982	10.8443954835341	11.2508362407818	11.2184780445051	10.9899899243016	10.8159155451468
22827_1	12.6329798057333	12.6760491382448	12.8061058381997	12.4757973279334	12.4086196717485	12.3909498204314
22828_1	9.2623168143131	9.31682345343984	9.18445919352257	9.07918801707967	9.03598489254019	8.98790846261654
22829_1	1.99000875899288	2.8081289941555	5.56253292930235	4.76947901191599	1.96503977387609	1.52048941280189
22832_1	3.85218986047453	4.24949413128064	4.83997595853223	5.61982560055168	4.19074083442238	6.76821753764432
22834_1	7.11466087144512	6.53136670519813	6.57662670785731	7.26095726672844	6.33075113985375	6.72632760602501
22836_1	3.39331044917922	4.91223286619298	4.05081296244143	1.33319593857789	2.46227041444466	3.72860011165454
22837_1	3.66158195129279	5.75218292064022	6.51627860526904	5.83672174938694	4.76424823994298	5.67649454308328
22838_1	9.94278493996795	9.98211718992527	9.87795866426663	10.3100508318104	9.53113783862213	9.80385186530757
22839_1	8.96690406720434	7.28767885481766	8.05761560343363	8.13477713125186	8.00328197568931	8.31203678920245
22841_1	7.26507625996691	7.44865097990475	7.38629185216352	7.39650710721377	7.24478420962116	7.23846706957674
22843_1	6.02244818036962	6.32901943833636	2.36852793677921	4.05898164654434	6.92377850368306	2.20247866001513
22845_1	8.24461765294868	9.65707081515409	9.90695643616774	9.77361501904626	8.5583867326145	9.28332617491193
22846_1	5.81040526674877	7.10908683392774	5.36680651815913	8.17867909636606	4.96162515374976	7.87780465435405
22849_1	6.65688465969415	6.34362380217498	5.94581855195564	5.91795158916943	5.21409360063302	6.27372867130721
22850_1	5.14654636906896	6.00650700211348	2.45242226728596	3.41940676943202	5.24503974222414	3.27918143625385
22852_1	6.88297985035921	6.43801434764634	6.04588263261587	6.67446062397832	7.41137258162068	6.64356994037121
22853_1	9.90995744350043	10.1087998396327	9.87908526005743	9.93725843051618	10.0309443585827	9.70845426169173
22854_1	6.71264601830263	7.32778905358705	7.17100390930785	7.92888147450488	8.06838809849167	7.16784612346742
22856_1	8.01726857723096	8.65272533624648	8.45753835287634	8.62431851345543	8.24016526177552	8.81349997010887
22858_1	6.95980635534997	7.33555716950594	7.4439941253368	7.55916193508067	7.39497365440693	7.63007830236757
2286_1	10.6442589365761	10.3702309098093	10.5676166162087	10.3993760428196	10.5962576240667	10.1435468952578
22861_1	5.58206368828994	3.91043661737933	6.09914501603006	5.30852523886877	3.68710608423397	3.54084033595021
22862_1	8.68985072812555	8.91088469285819	8.67587476813347	9.34195556384162	9.38129279857537	9.5440130388653
22863_1	7.96759523187806	8.06658059316789	7.82182114550058	7.70502093648635	8.10234979969661	8.01112957610075
22864_1	10.0137309114044	9.10884595125944	9.08150965567082	9.8601478794499	9.69513134437087	9.35409897137917
22868_1	7.545222336933	7.65376672527696	7.91889622648546	5.53885651399962	7.68200673133234	7.43766826915177
22869_1	7.51994538064113	6.77123519001003	6.53447768694053	8.07626137006146	7.74530338363872	7.66975895534383
22870_1	11.0428981169243	10.9954482763996	11.0414572035498	10.7855930150331	10.7818024760493	10.8264140336751
22871_1	2.14564116952516	6.20853605380495	2.32306846869008	5.57396945809098	2.09393658086922	4.0949904415695
22872_1	10.7442433397753	10.7210540618075	10.5079580881936	10.446004532719	10.2741205391065	10.2202267334351
22873_1	1.50019845208279	1.35808982006474	3.19357876447677	3.85441440995275	1.8953734359384	1.67904716577421
22875_1	8.4885105420045	8.89549937422708	8.20167357919368	8.71547091122779	8.24845306724644	8.02382391347817
22876_1	6.78367186149202	7.0015548459797	5.78963299752363	5.90406481000401	6.65688773825994	6.11394256152279
22877_1	7.90523780961349	6.83609470740355	7.53010999995044	6.73862710195818	6.07830014188516	6.71790913953702
22878_1	9.50156885927663	9.23728886035797	9.44783611391433	9.67521737181831	9.16076623286859	9.72211286036973
2288_1	12.3095522675501	12.2027287240232	12.2508920331749	11.710965658426	11.5778845442136	11.6827889277228
22880_1	8.79614589311486	9.15604469658032	9.253212043912	8.31849448846263	9.30297832210449	9.05722047956483
22882_1	9.52656444385593	9.5120947672496	9.77530823648261	9.47530070314169	9.6240647061295	9.66020436463483
22883_1	10.7415628784277	10.436266042147	10.638420837272	10.3258711908442	10.3469924380454	10.3823514553327
22884_1	8.05092969696115	7.90581534409535	7.9743021164457	8.05465137728451	7.82354216187247	7.72561366840245
22885_1	4.68088581534523	3.28022722987692	1.13286625812108	4.54250061942234	5.32959039891649	5.11085257539059
22887_1	9.65459976863477	9.60687631041509	9.51152136217308	9.89604728243335	9.90667158870438	9.97892004767366
22889_1	9.64936016041596	9.40096018971125	9.52085952370648	9.46750239665063	10.0333490185991	10.0139749021949
2289_1	8.7483119701228	8.14016879160483	8.48128620276813	8.48451369198396	8.87102009360088	8.32245996455533
22890_1	7.70643020788595	7.73368225100895	6.71537874204703	7.54275953971656	6.61166320570768	7.61992643783471
22891_1	1.38453900150561	2.26491508721176	2.25028673276169	1.51933631592596	2.17943918618989	2.25077887396381
22893_1	6.17562958855693	6.6241517179574	6.3040443350107	4.63995702610078	7.76726967711477	6.89803204291531
22894_1	6.73543202445547	6.8377228813783	6.69570215426914	7.2213875067035	5.5812529679705	5.74462155592409
22895_1	7.82217280969071	8.12032555788163	8.0432251565559	8.1961083312095	7.28186619288952	7.43297796257651
22897_1	8.0197135853226	5.0295541230675	7.32232565740182	8.86862845730083	7.83808608340775	7.4521837775406
229_1	4.03641523124344	2.37404583179005	2.20983088178401	2.73091744654135	2.68193305279545	5.04279706188541
2290_1	7.63376932498393	6.13341299085378	7.70158083353987	6.58480861726528	7.88312854781072	6.22441540150309
22900_1	6.83990752609193	6.27910547742206	7.6652291133615	6.70414266260093	7.07322508994211	7.75464567852957
22903_1	1.22095533621162	1.2115958851819	1.79485411692173	2.76921555084045	2.49652491618036	2.61283303417486
22904_1	6.76955153802759	5.76282381974812	5.1407588437214	6.99170908031407	6.55466998316391	6.18141461525295
22905_1	7.50287167942672	7.86967400047528	4.49268968563576	6.06897046710364	7.77673791494777	7.6538879144649
22906_1	7.965276119997	8.43594802363054	7.44486856053442	8.32790629185381	8.73426153353938	8.16730891789188
22907_1	11.356091886003	11.3321276951257	11.3273883338683	11.2164277974374	11.3002285041234	11.0495892623336
22908_1	10.9527189288563	10.790097279802	10.7845149593999	10.9497477512276	11.1009139491439	10.986491134056
22911_1	9.45066134770111	9.2350931914397	9.13425133551489	9.71701539694319	9.53653352406612	9.71864584658918
22913_1	10.4073069285886	10.3483822893815	10.6964413040645	10.7705278345076	10.8951871881854	10.6867601205776
22914_1	8.56701629339078	8.20083554121264	8.2461341563872	7.93612821505689	7.71685235326707	7.40238879249214
22916_1	10.1918851435587	10.0695725102293	9.848360430822	10.1053704906603	9.75998860036496	10.0593178187597
22918_1	1.64431206981335	4.30562265631931	5.89832615578957	5.0713882439252	5.58064900191576	1.25276825360621
22919_1	11.1164275355611	10.9379552934554	10.9622249851016	11.1122320172664	10.6154377405645	10.9264861068012
22920_1	6.92629569573767	6.42900149165922	6.74190949208667	7.75656114268313	7.61035347406273	7.93200089150955
22924_1	5.01980006710082	5.2416315903599	6.85945072945472	4.62845669957936	7.15351343105535	3.87167986947698
22926_1	9.0258529413112	8.97116474880223	8.95091290675897	8.82632651029214	8.22626918288505	9.10859634200795
22927_1	9.13701226546873	9.46831035071592	9.32864341813713	9.95085350360428	10.1721957530371	10.2450435603628
22928_1	10.9167835716374	10.559040032906	11.0019200652142	10.6348445850711	10.4456059091556	10.2755535304612
22930_1	9.31737786539274	9.52427366686478	9.09663705517252	9.60515977569671	9.60886577643708	9.53911109559577
22934_1	8.95222150537282	9.16636674089945	8.34392024759981	8.55175810175555	8.52235156283435	8.69531668568229
22936_1	5.8440849306569	6.56771678385823	5.75818776155601	6.03544500635254	5.08197791627443	6.11036950255135
22938_1	10.3055222506448	9.79969974074939	10.2736514499961	10.5309319689846	9.9674046881258	10.0693891059116
2294_1	6.80843101667512	5.92537892104002	1.57693000857632	6.04975994497924	0.908702372006281	1.56901987982874
22941_1	-0.266187971161275	3.93523440318357	4.11102809606552	4.5253792028856	4.90829912554618	1.01476564658463
22943_1	2.97805882598241	3.57869610895397	3.29147615205311	6.18683399787847	2.71562500102589	3.92882611080445
22944_1	8.18541926779242	7.50378376835675	7.63283574652691	8.40778304480504	8.35962107843313	8.14885910106349
22948_1	12.1311866861022	12.1738036649203	12.2014562218031	12.2206264200576	12.3502751796682	12.1444013791871
22954_1	8.15684923619179	8.13909423747441	8.38010221835407	7.84112153982368	8.00044999457439	7.72814263500553
2296_1	5.8729002734422	5.95020521694591	6.32917145688657	6.37110092355285	5.41793905109809	6.39539879402112
2297_1	5.00691293353504	3.76379020810154	5.20407521233486	5.55765325972292	4.48884492481185	3.82258974326282
22977_1	2.52699575799073	2.14573929998114	2.66941001926529	1.91517525579037	2.60720405967641	1.87372187397882
22978_1	9.45029018264158	9.05105670958694	9.35084251828723	9.54251549661449	8.76976807245945	9.49494955862116
22979_1	4.98392850167831	8.5219999800732	6.20755199877495	5.23679661586306	8.88055143217668	7.83585106987576
22980_1	11.7984572864635	11.7844246798717	11.7708315976414	11.5332833506699	11.5393276038577	11.5307819997253
22980_2	12.7918473153329	12.7184873015077	12.7354341614424	12.5410576683688	12.670044622086	12.5868202528155
22981_1	3.57905934520315	5.10161266720977	4.01426516813666	5.43309114581875	3.10730584637402	4.9169808142107
22982_1	8.38187814354188	8.17218343793996	8.03176867673657	7.40511116192381	8.01820630593058	7.81799870132676
22984_1	8.69551739379492	8.70957041815626	8.47132620447302	7.96271151777032	8.69209741810291	8.42018141926076
22985_1	11.3976019877601	11.5586429454186	11.9724436854564	11.8166237208094	11.5924427683002	11.5695951215005
22990_1	6.82849160582033	6.37216623117826	6.33284096668658	5.33039751031123	6.21821655408596	5.77233451169265
22992_1	8.34078854100653	8.51047651670987	8.09624413865257	8.78240994233601	7.79751616221137	8.57537539839087
22992_2	9.11465741558157	9.38570288417078	8.97268471968846	8.56519512833678	9.11724061655582	9.35827829276791
22994_1	9.14412537219217	9.13356735309089	8.94240610522693	8.92327186373265	9.13140840288612	8.83167340881996
22995_1	8.14146077072794	8.08553406440717	8.45431974129483	8.85107474593125	8.72687693342513	8.73234934539809
22996_1	5.79778001383557	5.37845138027846	6.34253539935101	4.13446876851754	0.816957464227397	1.46349745868286
22997_1	9.68949997740009	9.75854219607524	9.3326594300022	9.95344321730969	9.9507832264291	9.51562158829343
22998_1	2.20466474842938	2.8804666454462	2.9118879065264	6.63623392064796	3.38197933361577	3.91451054976839
23_1	9.37362219925319	9.43646009629793	9.22931313399775	8.88476433255551	8.74499387806192	8.93449678011052
230_1	10.424087770937	10.4616583483141	10.4523720214681	10.291405300268	10.6581290084886	10.2397117600165
23001_1	1.24790180246952	3.45654002785906	0.400616085835685	3.57666500106813	1.38046866950195	0.696854807636877
23002_1	9.09550113671594	9.09892972648417	9.4143279371984	9.01581356961082	9.02755788566744	9.15783364385033
23005_1	5.93118789639757	6.50472285109731	7.23514125274577	6.48574614247165	7.0744632986241	5.91436660794891
23011_1	8.2952896383908	8.31152496961059	8.76509066859269	9.11715245595603	9.50762277456204	9.09140916473019
23012_1	6.22170460049302	5.41719924911696	6.37018873702216	6.09678505135552	6.41605379707196	6.16274546691477
23013_1	9.0699425433923	8.94588059115431	9.26763134467441	8.59585328151853	8.92558676358269	8.74639504326994
23014_1	9.150025023699	9.10946860857287	9.303941677607	9.35379321391084	8.77284745654332	9.17436559539971
23015_1	6.27520956655949	7.15369712719681	6.7956777487294	5.1185980187746	4.01901328438347	6.40913153319605
23016_1	11.0457728949316	11.0567323926561	11.2404503544417	11.1024800977221	11.0923752060612	11.0494546009486
23017_1	7.37888980751783	5.02718228074578	5.13904650626058	8.81779778905205	7.8844379665438	6.5447008782426
23019_1	9.06431401875344	8.70524846964775	8.52594869601623	9.16047199764325	8.58671929817279	9.03718815343663
23020_1	11.6950109268531	11.780911168159	11.6082871598004	12.0950698252268	12.0015070049445	11.9316834189514
23022_1	5.76581685760549	5.44581289438278	4.8756349103464	5.4573748854762	6.32728584976548	5.60365137493674
23023_1	8.51354179542284	7.35459863081133	7.38228956008737	8.83151975761274	7.56858509215985	7.84634383946037
23024_1	1.77239260099322	1.07736609682754	2.43130363211938	1.70831772999025	2.45656015011917	2.01926896025449
23028_1	10.2675405755502	10.1714838680043	10.0193640104348	10.1150094559862	10.3611112686068	10.2769963218296
2303_1	5.04233467438415	4.12053435837934	4.25170600635793	5.5825125855126	4.56113709598056	4.28591265863154
23030_1	7.45143455619578	7.53854578928955	6.7523452841138	7.89942990758789	8.09853682956231	7.67787044420729
23031_1	8.64016601800209	8.59620634855562	8.53348286250294	8.26962878437453	8.55532678982	8.24946163067214
23032_1	9.58255091354179	10.1580486668514	10.0300264004769	9.43510988180795	9.60232934002837	9.4823540280286
23033_1	6.86886377804409	6.2873943075351	6.22932678710789	7.05400988309557	6.11794871155116	6.64115440374091
23034_1	3.61912321017807	7.13528137359448	6.81813359864584	6.96116146491294	6.73056142590521	7.07379597100234
23035_1	9.6666810115354	9.4543598576238	9.52095474514658	9.4621507025325	8.80489991974619	9.36121285896448
23036_1	7.64733284831235	7.52697196856873	7.41321918755477	7.61434032294352	7.47740299128572	7.88599332421957
23037_1	4.32961680844044	5.37410882760626	3.92455193159612	5.01732725138531	4.39981330523263	5.31325620597946
23038_1	8.00964833285199	8.38904496800049	8.14393233667562	8.31677503735168	8.83341303912488	8.74484303496612
23039_1	10.6914889824149	10.6866776342728	10.6532743142747	10.5283552685462	10.5244998385991	10.2813256660795
23041_1	6.9568491064955	6.22607462547531	5.41209620744252	7.45145887767173	5.94048018647811	5.17186142354601
23042_1	9.75438656723511	9.86586280752077	9.89197112142605	9.65392001435644	10.1230909678658	9.8963537876696
23043_1	4.26047325123119	4.04288374588015	3.41901656909524	5.2740186695328	3.43013327561699	2.59173488328189
23046_1	9.74497077283244	9.58018976643002	9.43866399612916	9.86434277328071	9.72274842029418	9.89590833177373
23047_1	8.24367025158087	7.97152926760661	7.93655937719514	8.32514595042642	7.86174273392853	8.13438931981123
23048_1	8.69225137247313	8.39610245500866	8.83803482242889	9.33510530076583	9.24171170003976	9.14538347351757
23049_1	6.94392455983378	7.1471597862619	6.76813253867115	6.89257642866979	6.19582943115034	6.81386675139547
2305_1	10.310589618385	10.2584218152182	10.009242818281	10.5172451658188	10.4130938414474	10.5015161489199
23051_1	8.01389646253232	8.27418574593576	8.34651403224938	8.16176987718788	7.92248365611166	8.19218215491954
23052_1	7.69623995259981	7.04248607288259	7.4533174925587	7.31536408940408	7.38561409267992	7.28945511898041
23054_1	9.52056027558686	9.46086768394437	9.22736702847815	8.71630417667522	8.85390400042974	9.48609169502225
23061_1	8.2978093446034	8.22699603203278	8.51780066379133	8.04963229611551	8.30245340384537	8.33396944288343
23062_1	8.90498212190849	8.99963376603147	9.2899858206615	9.47997684116488	9.25175788909409	8.72793836349605
23063_1	8.52929191965917	8.60861529484276	8.6133584385906	9.08907826281382	8.72621649821757	8.68957329989575
23064_1	8.61285183154882	8.0549915636181	8.52510735089951	8.42688514860031	7.94923872444074	8.59974993218492
23066_1	6.94368755144552	7.07013498493963	5.762258369622	6.35328031634712	7.15929301896801	6.86958115635868
23067_1	8.57881669034402	8.43570432560184	8.44257817236174	8.02861345629597	8.38990334240002	8.4317905040261
23070_1	8.93302802843839	8.78624882437321	8.11137745926625	8.36647109718672	9.06061330815701	8.86590626690009
23071_1	2.80602158363493	5.03127507749168	6.12415697399046	5.92559757198599	5.75711593120149	6.33192810210197
23075_1	6.9762612001822	7.60663135784959	7.49469842499063	7.7200857317523	7.83786392670483	7.70598126381035
23076_1	11.6912168779659	11.3509002927111	11.4552109800094	11.5614467306333	11.0999535133645	11.7301035353421
23077_1	10.7335412302304	10.4348836030472	10.5854990030953	10.1839085261576	10.3611026565721	10.1877054269002
2308_1	10.1231136716623	10.0913354655662	10.1577141198327	9.52558071438991	9.54133251682641	9.65230845707033
23081_1	5.707443662688	5.99355908892573	6.12091092656145	1.41554616580575	3.39483774413575	2.4554711870175
23082_1	8.81702392839053	8.36033281625217	9.12755776423707	8.59975923216549	7.71758392515286	7.68485928512284
23085_1	8.3079246900833	7.98193659388119	7.88211192999477	8.07704639143526	7.83074354363754	7.84724995782278
23086_1	2.73073134676681	6.85947278152826	7.09032961581427	7.44902594629084	3.82325291625688	6.75600011156003
23089_1	9.7281281128793	9.69815072773686	9.08146497719897	9.38544342107019	8.6650473668458	9.22738823397231
2309_1	9.07542036924153	9.30660687459443	9.35164743274748	8.83139569784289	8.87201825363429	8.94913540054797
23092_1	5.02111074107081	4.64778927914909	4.6733348571708	5.21086919153954	4.98195800972639	4.82701359086677
23093_1	4.82544851769418	4.30790570291306	4.25048003781615	4.80152314806337	4.83945416305346	3.68638689797857
23094_1	7.35064858435139	7.81777222423686	7.9776827523256	6.5730346920571	7.25581106554485	7.75679912155122
23097_1	8.73484184450885	8.63709808470289	8.46913774710743	9.25408906228243	9.33179063760223	9.35997490242572
23099_1	6.36056643952553	6.65690007073678	6.74609020736899	7.08289471140995	6.89750165048908	7.18455126183155
231_1	13.179754172897	13.2388920685332	13.2333625162645	13.4391974492776	13.4722741595146	13.1536513425046
23102_1	9.93015822801298	9.60526642211623	9.04385568716516	9.28705899484564	8.93466548782969	9.12456315975485
23107_1	9.56638433837034	9.83784826995961	9.62615741399775	9.92381166945702	9.68721421031635	9.59334754605938
23108_1	7.91290342048908	6.41021189926497	5.35860241986419	8.21934398507704	5.53559991399686	6.67592711477906
23109_1	5.86092923017825	6.41425349403436	6.97188894513511	6.05012312517383	2.76477911494207	5.76154702248447
23111_1	4.6939958272594	4.30500712298998	3.26297400514039	3.3018549687186	5.08960240038512	3.25584968856539
23112_1	9.12484691911835	8.90531201028583	8.88371961491594	8.75462577272327	8.40936474671068	8.77166109670446
23113_1	7.04711449467735	6.94027524997633	7.33071801543407	7.32409738499767	7.2102205821753	7.37859720896493
23116_1	7.18714917125155	7.14662958445306	6.9176607521526	6.87573224659476	7.16956367636006	7.43538005927015
23118_1	8.33958033341394	8.43601554900815	8.622998812188	8.6313032934786	8.69291769259326	8.55770288447437
23119_1	9.61732489086657	8.89353425547879	9.55706924476756	9.03235346487058	8.72243651271323	8.56976221307405
2312_1	3.13676370529906	1.88205620118829	3.34947525151081	6.16458659205724	2.01118718805327	3.33068062823568
23122_1	10.0508114240743	9.77343627295334	9.62263251316566	10.7112771964635	10.4213958782488	10.5084283440802
23125_1	9.03256678494057	9.01489994972439	9.15326540853469	8.97884680348879	8.77937368744234	8.97871384503811
23126_1	11.5750524354035	11.8212526623853	11.3539109421765	11.6806938159109	11.6799713666562	11.650421565461
23127_1	6.12844542578751	6.07901267163293	6.47196736158239	6.53652072353242	6.74222855283181	6.64354884684366
23129_1	6.25885840862598	7.04574017800309	6.72413172784003	6.980804127659	6.86022719366448	7.05821402374241
23130_1	8.17632257217556	7.942634536276	8.57631750635057	6.72320710187199	8.38240173475276	8.31514088194188
23131_1	8.05062760525619	8.18906446547199	8.33333629807329	8.44920355669716	8.04711950186499	8.33932254121691
23132_1	8.33218622383903	8.06938868580681	5.95958239445049	6.89303955406173	7.98812809870325	6.59257800266768
23133_1	8.77553886493234	8.51463259021644	8.28915165626666	8.74016725297585	8.58203251357503	8.84027888645832
23135_1	8.18077863472859	7.80881014847124	7.80481897656856	8.09638816985298	8.1511027145037	8.21554839687489
23136_1	3.41904616319942	3.03669087994134	2.41207062660227	2.64718486209204	4.55128564735355	5.28631239501083
23137_1	9.95813909734394	10.0745296843026	9.75199386364778	9.82377195203314	10.1439919492147	10.174507949085
23138_1	6.95182747582472	7.21068550322692	7.61492405336817	5.0880987762289	6.12735509273897	5.80002092901085
23139_1	7.82870138337146	8.07156511960378	8.08991071839209	7.73939854929502	7.35326938867466	7.59720553586594
2314_1	10.1190205118183	9.95475075001888	10.0460779092618	9.91962394541065	10.3124441241604	10.0583288041301
23140_1	7.68078500050562	7.25318168934806	7.49207404413302	6.73504399092791	7.98954497562938	7.39628638378825
23141_1	7.58876631397879	7.76246032358151	7.81279376796827	8.16746023238585	7.9409331800357	8.36238165401353
23142_1	8.01884687100578	7.75247347156224	7.47411839552137	7.81632734815058	8.2355633353047	7.87219072975915
23144_1	8.70840810619208	8.70515072292225	8.63942110178493	8.51517256222675	8.84131428641519	8.43433599408403
23149_1	7.96024406903803	6.75903789629364	6.9998201536012	8.44902053312904	8.07149884496155	7.89930775608949
2315_1	6.03810371044144	5.40024553628462	5.5355604053514	3.60358801420366	5.88080586124991	5.91253878752476
23150_1	2.33663668432241	5.82585645564268	4.56680713446138	3.57774926253934	3.07510118520958	5.36765831859354
23151_1	8.37944123631941	8.51443221206758	7.92561220583555	8.50230988442952	8.79281199382028	8.3231293313913
23152_1	7.76562886411714	7.26634828123961	7.4215193762229	7.61077200709425	7.67496407814021	7.73639399048861
23154_1	9.47126028815891	9.78953535914765	9.94712612986214	9.47255956057836	10.150192737881	9.73046918787211
23157_1	9.6060694761904	9.31145721426974	9.49374052725344	9.74619450491117	10.1439043888814	10.0113697210439
23158_1	4.22436029029124	5.10900019519636	7.20551483277738	5.28414415169232	6.97728586870303	5.30366717167616
2316_1	9.15462492647315	9.31395844529408	9.14398484747534	9.09411772754821	9.20974288769125	9.15716422893413
23160_1	8.15671995520426	8.01738737510247	7.96945339709672	8.05302290451715	8.29587711164491	7.84208390916591
23161_1	10.2068838798536	10.4757181822833	10.6498983491615	10.7340107660935	10.4326387919297	10.5388443926524
23162_1	8.09984149403556	7.62850662466645	7.52185065678491	7.58963676663643	8.01078548140391	7.08525425919534
23163_1	9.32046050750931	9.95783413688497	9.52028026100953	9.5091810310041	9.19201434481621	9.59565801663676
23164_1	9.9195576927221	9.25911262130977	10.2147966105123	9.9196997916195	9.80846160108701	10.0747003831078
23165_1	11.3996328829087	11.2027871802557	11.3760769885002	11.0769795773845	11.1270079117315	11.5676493312849
23166_1	4.66305687634114	5.88640360404101	5.25024044198304	3.02357834300763	4.5678545787529	5.92170982512236
23167_1	9.61145502055201	9.56047111800283	9.46703185361817	9.4884691225536	9.10990986547281	10.0050610918496
23168_1	7.39340643365051	7.16532441724053	7.85808762909718	7.56754008987694	7.60549411687396	8.22101434740044
23169_1	11.6532393138753	11.8090837999955	11.6983436831571	10.6207470599602	10.7771455064662	11.0627996933927
2317_1	7.52451714084296	8.12079908236157	7.79267314813907	7.64649197991638	7.53311768217757	7.92851045243146
23170_1	10.0917935675997	9.62974566844192	10.1747445014888	8.93574409204044	10.002693357797	9.1679763571047
23171_1	8.740437615275	8.72835459973093	8.85259728664723	8.89633664934065	8.82520192870077	8.75755689316276
23172_1	8.66708812655347	7.90947558302177	8.65922744516732	8.31679341414092	8.46484774088207	8.62780041654204
23173_1	10.8598053779546	11.0442090506435	10.7456884585471	10.6688309280275	10.9537196958849	10.8402020283211
23174_1	10.162716801274	10.1228994402351	10.3524692426176	9.41873446396484	9.59698762870056	9.7995593596509
23175_1	9.72706143994929	9.71191779256032	9.84486073235959	9.23860592635386	9.25175506703783	9.49729470026079
23176_1	3.61924888044696	1.86463963945604	2.92713984860904	2.26059819707133	6.4620713129709	2.81571313001808
23177_1	9.15982147046629	9.23147390663078	9.08530467309548	9.01868595608984	8.92559301649314	9.1672762335334
23178_1	6.63291909413687	7.10878611375236	6.79792650665588	7.13253469587108	6.95448555283663	7.35614602622518
2318_1	8.67745132376912	7.90542570335703	5.67797673998563	7.40076956555639	7.83034071376549	7.66526978471268
23180_1	7.14020786849743	6.90831469487664	6.66183735989489	6.69339689997796	6.80017646944931	6.72009462889754
