foxm1	foxm1	foxm1	ctrl	ctrl	ctrl
10972_1	11.4801028190258	11.8301119900438	11.8382760003597	12.1568083534447	11.8026582327075	11.8463259862303
10972_2	12.1127029332788	12.1593189381255	12.229456369932	12.3617299435694	12.3044567938613	12.1742522454068
10974_1	4.30628628618213	4.74779768998432	3.9991638494224	4.25080677756617	4.76353786925369	4.34771771367682
10975_1	12.7951984869304	12.6667886406633	12.5526414733944	12.6773359843536	12.5286810745172	12.6764562495334
10978_1	9.78386407922867	9.58229065259204	9.61420717414874	9.50676666375617	9.30606258155736	9.157136036602
10979_1	4.59488777520941	3.82155315507223	4.69160833164572	5.94890748129235	3.9263025478086	6.52278434170997
10980_1	12.3002248225838	12.030080451121	11.7241536593181	11.8482091668607	12.2734837888788	11.9600359433821
10981_1	6.82780392917782	1.60763116326511	4.43559253334938	6.25972354518893	5.45103987467004	4.33471062260704
10983_1	13.6299872609067	13.4656401996057	13.3009162265717	13.0593467449903	13.2355991296183	13.0589876364273
10985_1	9.64314886180072	9.34704119654129	9.38587563930617	9.58698586393858	9.68558956727283	9.17108954962097
10987_1	10.7974608084631	11.1283210070376	10.8272724293543	11.0509090204106	10.8783284977341	10.8529790168691
10988_1	7.08898641329462	7.78821879667894	7.46587323840422	7.20812146047569	7.28210557011332	7.1227411382373
10989_1	10.7745412114508	10.8735359380981	11.1997263776668	10.5837453494067	11.1368456226158	10.8153457566667
10992_1	11.8868955143885	11.5872854701301	11.7489993442735	11.7619145034146	11.7982170577949	11.5232057920145
10994_1	9.06587570266185	8.42858603955741	8.66843356300172	7.54856631671804	8.00168269155157	8.46825928867904
11001_1	6.44450090460612	5.61953106458034	3.42224458557114	3.72967661866895	5.79351015363153	2.24996800857609
11004_1	10.3609833150503	10.3344419992861	10.3749926736113	10.4342739942016	10.9017786194813	10.8192532249849
11005_1	3.02144646105878	3.48825175390267	2.577633556162	3.51569995569781	3.68318500626494	3.40888928428551
11006_1	8.10789971850983	8.04130058644403	8.21476581235401	8.36647915839021	7.92514960176288	8.33888086682576
11007_1	10.6779638264467	10.4407463760229	10.5668949446191	10.0062043855263	10.2978212775282	9.99031353282472
11009_1	4.80738387968568	2.21769711105714	2.70611900055189	4.18673024983417	2.64015474930635	3.23333637262931
1101_1	5.98028719351541	4.37836024191262	4.25113294576798	3.39018820639924	3.36244219898628	4.35730361820419
11010_1	6.24580589583065	7.53869645267581	5.68947559869701	5.125427557852	6.65336839612285	6.36292122638725
11011_1	10.6338554689653	10.1836610899029	10.3730478507224	9.88870177571097	10.086007733713	10.1757840500571
11012_1	2.54279212556686	3.64676021113913	4.14235115133914	2.93865496422538	4.79527851123042	2.27582539307981
11013_1	7.53192541790429	3.59107186565407	3.30059196010077	4.04637302691645	2.1442082315714	2.36321390368416
11014_1	10.5055003827021	10.1471066667253	9.91251845507828	9.28798288878248	9.58734325238048	9.82171749584976
11015_1	5.65247039979637	6.28318041310457	6.10263684687652	5.15670296944771	6.44220885801321	5.02641932735913
11017_1	9.07823346353615	9.23678804638636	8.93025451186627	8.87456689746815	8.59415600678792	9.30671302920787
11019_1	8.94735548164851	9.39619329636382	9.6651648829828	9.21988563835799	9.08091353675087	8.9560337093076
1102_1	8.28515320220839	7.46190855451855	7.68763168230493	7.70750187241615	7.65665105081526	7.97388957263379
11020_1	9.19760090971617	8.83046107950448	9.31702529113191	8.56270993662898	9.01144407795296	8.69742156436475
11021_1	9.73241767768623	9.91971902286248	9.95429405477457	9.51495551106444	9.11158305340703	9.75716436716106
11026_1	6.84211055004777	6.15200441111605	4.57199391465923	4.19679382154139	4.46621126478863	3.70011403533708
11027_1	6.41226171774951	2.91243022280205	2.81931344690876	2.27634153937094	3.33514739856304	2.92843037378266
11030_1	2.83465671386258	3.36016024526118	3.23039614971181	5.68567209831374	3.59881714364054	2.95119392462446
11031_1	7.68125821235905	6.98909114578358	7.12818829831479	6.80439091609266	7.23432604284185	6.57090671584091
11034_1	12.2098964662838	12.3344408090509	11.9733298004448	12.2858534734528	12.1365260480614	12.2090374986694
11040_1	9.60007130799373	9.67764825128779	9.66256884504747	9.81998435185059	9.31145094846119	9.53168169237695
11040_2	9.85460140717426	10.0160571070179	9.99620414992137	9.7881739110498	9.56029120686882	9.39628647634554
11041_1	11.166408968174	11.2595919501385	11.0430514064368	11.0750936733527	10.9988653800989	10.9763243653629
11043_1	5.77447012260328	4.95582420090698	5.4032761743407	5.52264268367058	5.468685552438	3.15560449762017
11044_1	10.0905292707621	10.1903589620512	10.0739751937596	10.1005472648529	9.63229856478941	10.3337547312851
11046_1	6.47462349648786	4.07174015652663	5.18279795564869	6.31761897189846	3.92419459135095	5.75378806921531
11047_1	10.7217993195174	10.9662782044748	10.957083951958	10.8407610492879	11.0739428267333	10.8116698293893
1105_1	9.13411493859733	9.14855059946775	9.4446507371289	9.51370573624471	9.20314055344156	9.44931077226523
11052_1	9.45189430273179	9.98877317493922	9.42101191801565	9.89836453292518	9.93172540030167	9.91741082955876
11054_1	9.16188230171168	9.51674751584632	9.51017866011218	9.02281333896117	9.47540674271859	8.78250192895636
11056_1	8.01470813884476	8.68625360471872	7.78679240727694	8.39234390410723	8.27300821456411	7.82236768936512
11059_1	8.52498065851783	8.10274243106862	8.19467893494735	8.27478251520006	7.9797014881561	8.15531132249083
11062_1	8.43203966752978	8.00598533474565	8.86155082115132	9.23102147221243	9.40505217289681	8.32635604176638
11064_1	7.10785747260958	8.33513784381423	8.1155055457059	7.39429025969043	7.68402157118427	7.85413497613833
11065_1	12.4008939666708	12.2050573426036	12.2088332649944	12.5087004652068	12.3698337760624	12.4569821462336
11067_1	3.12380331390207	4.0654556177026	4.36093529390288	4.78415182062057	5.27219519216659	3.54349018254585
11069_1	1.38593205669165	6.08757528817875	1.11656195798474	3.64495267106321	5.81893424893004	0.922569620537444
1107_1	8.84056023657652	8.6487190072118	8.8116475016179	8.6556111081323	8.27893557493279	8.44105438112881
11070_1	9.92514219084209	9.17958937633048	9.37633434478098	9.10879534805081	8.98743780637628	8.95097696672702
11072_1	9.14609837087943	9.10496068724483	8.99176032517003	9.80327391655376	10.2283695257745	9.59241227669417
11073_1	10.2000449659573	10.1479046229949	10.309467185808	10.2549520113482	10.3610816648161	10.3326990601277
11076_1	5.40539873909706	4.68347775905878	4.93308046230313	4.91138765425559	4.81989469968898	4.47412180009564
11078_1	8.44310344414448	8.10135889197716	8.03733225659964	7.44660444793646	7.68665049962268	7.82874234973254
11079_1	10.7522696450123	10.760974205965	10.8535706165671	10.6697160140182	10.9939749334651	10.8676076815907
11079_2	8.38037985509968	8.11923853681465	7.7797202231372	8.38211935969524	8.23704677639562	7.94915000181333
1108_1	11.2716371087396	11.1188511845682	11.1113103802222	10.9902295757499	10.7980917305349	11.0480311170888
11080_1	10.8920758697602	9.53481891641195	9.38867342612274	9.22480002875263	9.37860109842127	9.3222462908436
11082_1	3.39784156861334	4.92626593061641	1.43975569616384	-0.0869063510262749	0.773092786792243	0.538246895414575
11083_1	7.7782096365677	7.87896055561826	7.91169558366753	8.03017971186573	7.83523836162036	7.99734248824815
11097_1	9.68718240571008	9.56165710302248	9.72926215384819	9.09682357367908	9.27666262582339	9.22759330431153
11098_1	4.94859701620917	4.23363786324313	4.67054132976816	3.88342704002415	3.59400739398919	3.49282031828724
11100_1	11.0649456461667	11.1066246556207	10.9768882084181	10.9143321816591	10.6495280052367	11.0002796716856
11102_1	7.04859923603508	6.9549150240906	6.61432225221756	5.13660044286641	6.23752698352863	6.82548960762958
11103_1	8.00036710736887	7.80098205092057	7.94891057966321	8.25611961750572	7.92807692131122	7.75184771761092
11104_1	8.95116675580737	9.44527477815231	9.59286500020631	9.36719892554052	9.04052452838863	9.38253983537195
1111_1	9.2835589446151	9.1701184270336	9.35348582754116	10.6592641177909	10.7206385662775	9.79905431063869
11113_1	8.16992335354436	8.21282770790737	8.44709267034776	7.69791359825567	8.73434966399419	8.6920108414031
11116_1	10.6701442536733	10.6288531172606	10.4198107525576	10.2021562652706	10.2726129955711	10.0782878157715
11117_1	4.88318662775397	4.22158157085059	4.90203233594627	4.52164942671203	4.75945816342356	4.19358409119843
11118_1	10.3702643740642	10.4075665673742	10.4961570692543	10.5242277355105	10.4996232886688	10.4439636846427
11119_1	8.41140831518661	9.30824574739428	8.96016200478464	9.71780871844703	9.56877582284199	9.59361775215679
1112_1	8.74419747053414	8.68072738661641	8.93713196907297	9.50176024953167	9.52867784500436	9.36308862480941
11122_1	2.57848770276486	5.01231600461412	3.76420911578604	4.70846909125189	2.8633623214422	2.30896728002627
11127_1	7.96049383845791	7.35619780747842	7.58720099824002	7.21287516245713	6.65901135091319	7.52729805237859
1113_1	3.29733629655272	2.98184130802151	3.12629537628886	2.76624078244957	2.70863472919237	2.4221690488354
11130_1	10.9814285090223	11.5344555048208	11.3082207945253	11.7482555041749	11.9569195833885	11.8725561899285
11135_1	10.4336625802	10.3953417941992	9.54091551077679	9.57608594621543	10.4576803148689	10.4203485847052
11137_1	9.70213649160406	9.90819947727707	9.76877623068669	10.3901334253624	10.8403800579488	10.7735048143771
11138_1	4.56358219726583	1.41071581304627	4.83701691801325	4.39583612191807	2.79276385121444	5.2121998214012
11140_1	11.0903023794438	10.5997002466938	10.3804398692688	10.4641844031575	10.4508704124491	10.5878685471433
11142_1	9.91049499443424	9.73470813769697	10.2811106966819	10.3842014841167	10.2581265970386	10.0627142136528
11144_1	6.55085406301801	1.39026637450107	5.34894515266417	1.41706185778327	1.73937726023363	5.98567742259697
11145_1	2.82342971758718	2.34384648833537	2.64514893548226	2.78230187553039	3.03470855656049	2.34057024037861
11146_1	8.92679780698475	8.66043618228224	9.12638398180783	9.05120259254186	9.05010342575367	8.76084174133342
11151_1	11.7531362637081	11.5901748542389	11.6141432413802	11.4059080698226	11.8361107316273	11.6493304478266
11152_1	7.62706318206716	7.01820106925889	6.08032179710602	7.16897885313489	7.4281274155348	7.19476671853074
11154_1	8.36875525293735	8.15408057115897	8.13282433781446	7.78603718223637	7.36417966263408	8.01772436173072
11156_1	9.05603625513939	8.98725573078698	8.75209597551505	9.42585936976872	9.33567083746235	9.5853466084074
11157_1	8.90341174164943	8.98181728802168	9.04639388586613	8.85905510074562	8.7582426365474	9.00418356990466
1116_1	3.93252189516835	1.61105013846744	3.30193055198397	3.50622453966136	3.53069477286353	3.01066477498615
11161_1	9.53972467917242	9.87463014440368	9.35675013823477	8.93109562031919	9.92872682412954	9.83601938681036
11165_1	9.67455191640294	9.88187879243639	9.92197799643266	10.3196475641038	9.91621787465698	9.88172423491844
11168_1	9.711506554556	9.93954810678438	9.4058131749763	9.89809749207761	10.0569015605563	10.3918853943092
11169_1	8.85364492590791	8.79772765483635	8.67317721613221	9.20747060945649	8.59805963361894	8.9119920550954
1117_1	9.29987617206286	9.17505779727006	9.06620276103772	9.88916919784831	9.76239264624757	9.65825254668725
11171_1	11.2708881365768	11.4517022404661	11.5355921295549	11.2756402784949	11.3264236213349	11.493027335827
11176_1	9.05972250142573	9.39944664266887	9.20592694958912	7.90922063867387	9.01625383420292	8.64930782945345
11177_1	9.20272472360606	9.50408845949366	9.52560804738905	9.1907520809897	9.04295700926117	9.01813719377532
1118_1	6.38962797454203	3.94613424378548	3.05171255603057	3.9899695272073	4.59841183687157	5.51706156048478
11183_1	6.97380618759185	6.76662489289681	7.02988956513988	6.94956505556718	7.38573139474645	7.12250477130113
11184_1	8.45578813274695	8.04988862629971	7.79203029964668	8.16905871956158	8.20976464824033	8.50842050601591
11186_1	9.88374420444686	9.64091749672174	9.75607707717462	9.35113596776874	9.97049024469426	9.61102987518523
11187_1	2.78681952357714	2.98021611739668	3.25795759629667	7.50949244274983	2.69813548124454	2.62023912459919
11189_1	8.23647135102874	6.86914987147776	6.65644974688428	5.96134021573915	5.7769049431258	4.09001673264771
1119_1	8.32668926261466	8.66991622012941	8.6390695311903	8.54745906745859	8.3281859813693	8.47151941813377
11190_1	9.37149301348708	8.86719901342752	9.29018722812012	8.74726774032044	8.91428656685539	8.87749098475518
11193_1	8.49247281626508	8.23299068413292	8.50148805487168	8.49694843415556	7.99100579912919	8.09741170048035
11196_1	9.07362912794604	8.96318556472839	9.11766150324106	9.01142943991544	8.78149399835423	8.80580404100727
11197_1	6.38449160718929	2.1692865303073	2.09075482954896	2.99506394192139	4.76562768705542	2.82632021205207
112_1	9.15658851545548	8.73023420297393	9.19236605526667	9.26774489626576	9.45067662058701	8.67647303127397
1120_1	9.61260969060591	9.52841262019239	8.73964240250369	9.3530153207332	9.55802902403837	9.49151421493904
11200_1	8.20122988534759	9.08460419156158	8.30346187155508	8.85432771538177	9.1093810361566	7.45773934173792
11212_1	8.73549244809751	8.43059399601884	8.78557260124909	9.47602576925747	9.60736407137098	9.36673884045457
11213_1	4.98701372769784	2.50283817337958	3.45773148694441	2.14472378402563	2.18252954508002	1.00722897655368
11214_1	6.69514168832381	7.73334091347008	8.35793631492916	8.01029685170128	7.96386948791223	7.86363974207812
11215_1	7.87914979220652	7.70836413557571	7.68325421274708	8.4507580493351	8.40214724961114	8.67766800681621
11216_1	7.8094723554937	7.97384427975209	7.93548328965879	7.66595531214595	7.25944018511084	7.93163093314961
112171_1	10.58873390953	10.9136921748352	10.8985335916803	10.3204948556004	10.3201595808476	10.4145274752929
1122_1	7.83058164738148	6.35814700683513	6.86818526279109	7.48417091021616	6.94186901360004	6.84690636184061
11221_1	7.26346117575963	7.4004985371084	7.81320968445107	6.79261358295228	6.4313298889411	7.61689763888468
11222_1	11.4642743375666	11.4403681419187	11.2692191507097	10.9540233245652	10.908657980243	11.3086773290854
11224_1	14.196485953884	13.8420412558347	13.9375210974767	14.0601505854879	13.9566558688463	13.7532656838506
1123_1	4.36043675055618	3.7336823676457	3.93777321090873	1.67671859248996	5.76540925753035	3.19347946160926
11230_1	9.62286230466263	9.12662270734737	9.34304980308008	9.32254096677272	9.32221512072478	9.3803776056268
11231_1	9.5631657794755	9.80792023030739	9.69848565539226	9.84139807970279	9.435221825996	9.82131496291466
11232_1	9.2593584687844	9.23027347720631	9.1544423754117	9.43295294327753	8.94519320739286	9.29749420125465
11234_1	8.09349719726292	8.01155745961361	7.96349297839003	7.65529994727081	7.78059817716446	7.85024519092473
11235_1	9.32458872252109	10.7691162363762	11.0988907390989	11.3196501415876	11.6403984695051	11.7056121984541
11236_1	9.35343126666827	10.3355834375271	10.722008810421	10.1219805422857	9.75883525425822	10.1702195197015
1124_1	3.14569136973133	3.61229658734501	4.350608744016	4.95532949267306	5.30862744854388	4.86164423583621
11240_1	3.60525053640973	3.89809056724116	4.71933168413041	4.99816522168591	3.45280164976808	4.94128394071872
11243_1	9.070506574968	9.35446456345558	9.13548975314222	9.93748042541345	9.38841593723878	9.92308606042624
11258_1	10.9706674828068	10.7521538614937	10.8520014446437	10.6529218814268	10.6145863969724	10.5864135605778
11259_1	5.60506479175938	3.79244811433667	3.31567797408625	5.58515266251968	1.89509902897557	2.73080085901871
112611_1	3.62259904674746	5.84437599517709	6.66237997320249	3.68052649442257	2.2304820931139	5.39525523663248
11262_1	4.73409395506443	4.13771287748661	3.54765594339232	6.27301380922844	5.59825891880692	3.75754921498289
11273_1	12.2182684244804	12.1065823892274	12.2514341455646	12.2952981090457	12.2597696087067	12.1613168784467
11273_2	8.36587711034794	8.9579952617477	8.75638063772714	9.02459783287715	8.84916393681914	8.9813209795395
11277_1	10.5179293729869	10.8007656709211	10.5274574635568	10.6269227848076	10.8178190348441	10.4916710943582
11278_1	6.49900036852806	4.99808470419012	6.22213794354899	4.8055345758513	3.81118637948794	4.21378225122115
112950_1	7.60927230730947	2.73643591842341	2.93002283540814	7.65264457609072	7.52684159739452	8.25099839875734
113_1	8.61333600323673	7.94922656104784	7.67311954011641	7.71656105817134	8.06754992855997	7.72750544705581
1130_1	4.26426739886722	6.09894015827708	4.33549665611845	5.30828434683452	5.51143208347375	5.25373323154903
11309_1	5.20440712748846	4.58222350098337	2.56385849604889	2.50009481454005	3.94660243969669	2.28079796047331
11311_1	9.99271273178955	9.99713380931557	9.92939612181495	9.82160682692141	9.95487085805818	10.2197733268584
11313_1	11.5987814719453	11.7114677670904	11.2406908081432	11.735878600197	11.4632787534176	11.4118100423302
11314_1	4.4808300370534	4.64892067202484	6.55424932446352	7.05608604116225	5.68470607171182	5.54795810430325
113146_1	6.46795203776541	2.92614260754364	7.76398463689768	4.95855292073428	6.30671559219975	6.0196302511035
11315_1	12.8199023200503	12.9210985926018	12.7053919846424	12.6952044051353	12.9249815009069	12.7654064989378
11316_1	12.3904682685934	12.0521863940249	12.079081197322	12.4188212846114	12.507270026183	12.4032421717566
11318_1	6.88907945253137	7.87296643968187	7.60963022705722	7.74325427578277	6.39058915767669	7.23127382037667
11319_1	9.22243543623044	9.01190003096588	9.38839941497369	9.53837436767846	9.35707903797394	9.09357465226521
11321_1	10.0196000804928	10.2024407574857	10.1741701525019	10.057831763657	9.71500308288206	10.3659050164155
11322_1	8.15888662680144	8.12004371483023	8.31608085488133	8.51064548302304	8.37541133903157	8.05511127410912
11325_1	10.2871551836905	9.9179334763238	9.73673539161843	9.78683058394773	9.74706207592425	9.77961818492293
113251_1	9.18863483712234	10.1317393967037	9.61784294770371	10.9583581349788	10.9405946141761	11.2345161127953
11326_1	5.64696424063541	6.89036526874978	6.97807803850132	6.87169951252661	6.93058340312414	6.89422182678691
11328_1	4.53327944973315	4.6706543021004	5.95445466974834	1.98406492500772	4.05501635475443	4.72085556862002
11329_1	9.5846037848252	9.61715382151635	9.50568149296966	9.59153494933486	9.61031596563723	9.58046368883362
11331_1	13.438303721453	13.3907859188566	13.5213865859118	13.5322101044771	13.7112049539041	13.4988379484128
11332_1	11.581695587035	11.400386236748	11.4712785616781	11.5509591254151	11.5184641960842	11.4823324822079
11333_1	10.5387328287566	10.5066610328612	10.4368187237695	9.7608312082966	9.763354488942	9.8316496500495
11334_1	11.3241750335526	11.2195691147228	11.3627734417863	10.3034685479937	10.3172360450561	10.3156408012119
11335_1	12.8345300237112	12.4643460678678	12.541145117766	12.5962327686276	12.6585907252721	12.6657425829407
11336_1	8.54757235809841	8.63250814209738	8.61185948290231	8.6746915105458	8.28331499548821	8.42971920705497
11337_1	11.1707232304167	11.6865518904749	11.9665010017878	11.3298943349294	11.6854373231536	11.7825799612705
11338_1	9.5378056843652	9.44912803008318	9.40733155398159	9.47696374944072	9.52216680829101	9.26555353515688
11339_1	8.9571205072979	8.94343120580746	8.52854428208569	8.82181749926499	8.9846895042266	9.20506321057262
11340_1	10.4884599597786	10.7005039855999	10.611273013684	11.1881151338949	10.9544928589804	11.0366528962238
113419_1	10.6970811890019	10.9593311395623	11.1742129996809	10.8753910485669	10.8969353440561	11.0802006905367
11342_1	7.27356108760317	7.68713832987998	8.01616224541604	8.41161316603459	7.76295714084231	8.67425721716654
11343_1	7.56077080787127	7.1018682747076	6.97615627529041	7.11394195474145	7.97697521685156	7.38418502562179
11344_1	8.49693275375103	9.08408519823896	8.63900937922919	9.17762831351311	8.92088465476403	8.63567088265715
11345_1	12.3313120609355	12.3635393341193	12.505573519942	12.3417363244614	12.4503578557799	12.4640740074956
1137_1	5.0406559814133	4.52110836080113	4.82146113069821	5.15282474780623	4.68791199402153	4.90924341734145
113791_1	7.00620461392102	7.16389771471135	6.95768672433674	6.91498811977958	7.41293650448166	7.26499035457333
1138_1	6.20864217529992	7.16153506049681	7.51758013083258	6.66890435315527	6.82154214434074	6.67598216420313
113878_1	7.76790928981614	7.25146922595474	6.18823522127078	6.99310584711333	7.81332316263788	7.35575470594203
114034_1	8.21802515201776	8.43349870960204	8.62644137751398	7.96826645274973	8.36107465214232	7.77883241868521
114049_1	9.45976789377916	9.51657869330125	9.76939542029824	11.0654486628512	11.3966073603108	11.1677500070467
114088_1	6.66100419953223	5.30932116593123	6.33292633760756	6.89576434605786	6.59666742707271	6.8974172847732
1144_1	9.77005993064997	8.6355855728909	9.72735605882462	8.9761566242556	9.20606083836366	9.47820988647185
114548_1	2.61964835779822	4.17231796770604	2.13985355910262	3.74640061631683	2.39719173561968	5.23275106242728
1147_1	11.0555201091448	10.953606068168	11.155522710292	10.9274164740617	10.8856370202541	10.9008151001942
114876_1	-0.0370573387803309	-0.414803867727089	1.22798553355555	3.25454578732086	5.49456929938739	4.49268014741543
114882_1	8.98040995769475	8.96092582936593	9.03198965912199	8.43573955451635	8.67035151776441	8.64937489141787
114908_1	11.2446251200263	11.8964143706163	12.0944227350191	11.8657611320028	11.184056258655	11.7853984920973
114932_1	9.67995435832016	9.91425274155795	9.76295365851757	9.39416804784669	9.88533507143989	9.50974677761639
115_1	6.22968804712575	2.75241433111084	2.85748914972889	2.28804384297978	1.21620430358317	4.96188051933667
1152_1	9.64808362312619	9.40186172941206	9.81986919136477	9.90419377602271	9.85463515190748	9.58179183660972
115207_1	8.30534808557442	7.49561049269689	7.77622641605486	7.20026538653118	5.75158138011643	7.19034855392717
1153_1	11.8402020165643	11.8484319763262	11.5177557157433	12.0297727526518	11.7400104718028	11.6430155493451
115353_1	9.32933080419664	8.96384408176678	9.05555193465544	8.9768659100081	8.71319086681604	8.74633947902761
1155_1	11.330679257354	11.2643804522161	11.2024043970433	11.6279641825775	11.3243629653399	11.292124880006
115817_1	8.77307079992309	9.19912734277676	8.98572853560658	9.33536500636792	9.16369941823174	9.18202122870578
115939_1	8.99251805521605	9.4428415830091	9.18822519953609	9.56333543066189	9.34561109911848	9.59607294302478
116_1	8.70292475790417	8.42632980475054	8.47167494388343	9.27662854802224	8.72549663197773	8.370447164305
116039_1	5.60906539437728	7.23222069956799	6.71829477158538	5.87327825196941	6.37244970731483	6.15800535513282
1161_1	10.1377118987645	9.52144963955991	9.55565890555071	9.1336843790064	9.5073747187788	9.64434044765388
116138_1	11.0505658911733	11.1628396073203	11.0502004071514	11.4742465566637	11.4814903419579	11.5834347202848
116150_1	8.70803798335431	9.0332896946334	8.62178622922352	7.86077640000972	9.24568072606431	8.89926590820679
1163_1	11.8986481119841	11.9264419314464	11.566814039933	11.6636996147469	12.291768080776	12.1945236447165
1164_1	12.9327304420279	12.7652642355241	12.7319877650363	12.7005601652234	12.8212567643662	12.5734591576731
116832_1	10.8326020268422	10.7630918347	10.7649456242467	10.3352475231964	11.0816136699818	10.649611387027
116984_1	7.08901939828261	6.91040619040553	6.70555242474786	4.94994953027162	6.43469031967453	6.68095890972121
116985_1	8.64572728917845	8.20924998747969	8.59295167116051	7.60373101678697	8.67646268379582	8.36017125942784
116987_1	7.3963036269813	4.03943266356837	3.04901970725276	2.3480591358602	3.34213882549351	1.8028736011451
1173_1	13.0640791057028	13.1247755564184	13.076287882145	12.783099854957	13.1296116040235	12.8628788608302
1174_1	9.40586339974996	9.88908218632312	9.9776602642032	9.59969529577184	10.1369720625169	9.81365985458781
1175_1	11.0431390190315	11.0297018544597	11.1594515586236	11.0462505322576	11.1007997523234	10.9453346416834
1176_1	10.1699763189914	10.5232167461864	10.142147653762	11.1473785935448	11.0214554918179	11.3796689574258
1178_1	2.38658020847888	4.55853594804192	2.53371307078862	2.44849761745976	6.12406263038166	3.08303525511267
118_1	9.23370511311187	9.01435171778554	8.41423855506693	8.34193089250439	8.34313538849863	8.12157766819766
1181_1	5.26962756078229	7.04025984641182	7.80321163167813	7.2092772419857	7.41402794655193	7.16164971374466
1183_1	7.04880612080123	6.69681470110348	7.04655887667802	6.86188826742142	6.87253123760184	6.78028485663801
1185_1	8.49500677740713	7.94708033023627	8.78524555038704	8.34198815154561	8.60791762232498	8.06922874960225
1186_1	9.37211125314894	9.08603193152494	9.20540205946899	9.02265573200402	9.02531702922962	7.90691765583043
1187_1	7.8356116422117	5.82834647661122	6.12827293812166	5.558111258423	5.77862849684998	5.36543046131337
119_1	5.53900247434873	7.80135921482371	4.4046287817918	7.83036079301788	6.83930213024771	7.42072932563668
1191_1	7.40390052753933	7.08493017211551	7.03064865000173	6.69802579458303	6.85250731342412	6.52337026787772
1192_1	12.8161421710466	12.8762330105678	13.0260217403334	12.7302908986026	12.8935709860744	12.9003915272483
1193_1	6.24713328691776	4.74786037030066	5.79304578089856	2.86383485868262	4.70447012325864	6.00157161855336
1195_1	9.21837972049459	9.61953250400627	9.36199012399273	9.33093679960804	9.16080319256413	9.59657438250148
1196_1	9.27654529645637	8.43117872925009	8.97110213444333	8.80777967217855	8.72659187272564	8.64116227135568
1198_1	9.79408612402341	9.60281001436435	9.76081161322564	9.28796645765007	9.54051937783297	9.27182648632666
12_1	7.77882932177963	7.01291718008748	7.28274637241153	7.00727238830678	7.46948289356582	6.7473693998893
120_1	10.7520055829977	10.5520960011847	10.3362580606925	10.5935540770555	10.5662174545057	10.5399718070541
1200_1	9.83949852760802	9.25773789030216	9.39787828544055	9.40554678246748	9.36189857860029	9.54482331085216
1201_1	9.08731504430052	9.20451011002357	9.08816688746447	10.0153082338983	9.78265649739123	9.90551535691583
1203_1	6.38045295984163	5.49310658231579	3.94668691991438	6.14071320279782	6.6278341520835	5.93997914034632
120526_1	1.82106642146063	5.24608651638061	5.68156395331951	5.13757526428148	6.99350010230955	6.42360636854835
1207_1	10.4735767287565	10.6232132925384	9.89960647282636	10.4641269597338	10.4253817120753	10.6823407323681
1208_1	1.99996531472245	1.52707553068089	5.85637032784376	1.74074409109304	3.21562529412097	4.70606801161853
1209_1	9.66498013460362	9.23687987228132	9.11556791261548	8.94126785351712	9.16031671077033	8.51518317566491
1211_1	12.5708086893461	12.4889309112589	12.4091050957882	12.3865334807448	12.4833722424358	12.192609274607
1212_1	9.60842741839262	9.74515897960294	9.70318687356396	9.42675169468107	9.55497040223864	9.7363518676151
1212_2	8.86132617585129	8.98332931577582	9.00629414377169	9.81844207547232	8.56453329301904	8.72778596023258
1213_1	8.90663151301632	8.50551241948917	8.28617637333498	8.32648093953786	7.85386255653744	7.86202108107156
123_1	2.52274039515157	2.71409089115939	5.84500216561932	3.77728304788626	3.11221838332042	2.15727211802339
1230_1	4.74878635775325	2.67767380617204	4.49364793507779	3.34789968643254	2.89197475755257	2.7783433353961
1233_1	3.28347365163884	2.77205770557896	5.49922196728643	3.10843757144852	3.25743525227976	2.94582641294325
1234_1	6.04831087956506	1.66872711728846	3.63537056159001	4.6062345605377	3.71966723246869	5.03127205500529
1235_1	3.33386650518512	1.64431759958075	2.9276311242336	1.53311960419305	1.65129406931178	4.18720529192323
1236_1	6.26848437063672	5.79018977415077	7.03866151411734	6.39496931932484	6.47058162357755	5.9009371861508
123720_1	1.44236462923249	4.46417697967826	5.56361825686809	6.03057076071039	6.29497742238561	4.77604102641295
1241_1	10.6424282144128	10.4540191475336	10.5824637279253	10.4012376465817	9.83356365428359	10.6469129354339
124222_1	9.40063765688225	7.84278052873785	8.08911138849079	7.06215406029066	4.8111205323938	7.94467959613648
124565_1	9.91877973717565	10.1193886303357	10.0866879509469	9.7448283603707	9.5874760052313	9.61390567874676
124641_1	9.1556824887397	9.3150568041506	9.45980276083768	8.73709185824622	8.84427141854203	8.85419748560065
124801_1	7.70420868724773	8.44788696078004	9.15106191659953	8.24453119102547	7.97811465943963	9.01956278811447
125_1	6.63645323427988	2.798905569573	2.72376508388222	4.84696207056837	4.36629854535236	2.37537721353834
126208_1	9.30006808528727	8.17873320806239	9.40989538907475	8.75715724336811	8.91788182566473	9.09678480407577
126299_1	9.58038835173988	9.31367838415771	9.68818036204932	9.44431045424955	9.39605964506057	9.39356434333647
126353_1	3.55646596596942	7.02539970844766	3.2041751115171	3.22537507045169	3.07903268776674	2.90863164351005
1264_1	2.74410517403054	2.66353917284914	3.77901314431506	3.62588501479023	2.81897461832688	3.4963064352399
1266_1	5.76186094299035	5.70282790760625	3.13687683087605	1.97401034185488	2.91002329242958	4.53800112429472
